3,0.3065268397331238
5,0.2590739491221669
6,0.3028241762748131
0,0.31018360780209914
8,0.2520807435115178
2,0.30123065371032154
4,0.31773919217726765
7,0.2987272784395038
9,0.303051759700964
1,0.3006858731260394
6,0.2608889157955463
8,0.21405630807081857
4,0.263522466023763
0,0.27529044540560976
5,0.22345887697660005
1,0.2686253821495736
2,0.24955480033104574
7,0.2548013003367298
9,0.26706758820184384
3,0.25856292706269485
2,0.17928996654825474
3,0.19774471796475923
0,0.22759708093137157
4,0.21001161313524433
7,0.1926705702295843
1,0.1802209769145097
5,0.15702030684921767
8,0.16030303637186685
9,0.18392415566019493
6,0.18643470452382013
0,0.13601201651047687
4,0.12420936659270641
9,0.10078679453028311
3,0.09969249826211196
2,0.07052877189916208
5,0.07132418994065169
6,0.09824308982262245
7,0.08551581288283726
1,0.09887425144120018
8,0.1134690170486768
0,0.1425563583568651
8,0.10975957661867142
2,0.03328513661655811
9,0.05079311078344011
7,0.040734535680626925
3,0.05646974994586064
4,0.15166393448324764
5,0.02400501481779329
1,0.04133428913531917
6,0.05347926112321707
4,0.053193867206573486
5,0.028506194497202778
9,0.050276454132382235
7,0.026699438409985236
0,0.043034281809719244
3,0.038077481664144076
6,0.03595171352991691
8,0.04603114599982897
2,0.026601581671916015
1,0.04118340440315775
0,0.08664124645292759
5,0.011826851865747473
3,0.02667585903635392
2,0.013279226258260394
8,0.09552322576443355
9,0.0237633951082088
1,0.013423576471534106
7,0.009273376210399394
6,0.026634622365236282
4,0.13445486741907456
0,0.04756809364320064
2,0.011582509503452056
3,0.026018658796182044
5,0.010736736622485485
6,0.023029709664674904
1,0.012435735378525044
9,0.021062713595900204
4,0.05846245382346359
8,0.052480423202117286
7,0.009941756233291806
5,0.006527677342131897
9,0.010276289417011903
4,0.07471995493944954
6,0.01800092252401205
0,0.059839741611967284
2,0.006766918397277867
3,0.01878436583165939
1,0.005937725416209438
7,0.008589195895869777
8,0.07459582140048344
7,0.015992296473035274
3,0.01903012079688219
0,0.03453731103515138
4,0.03957443611294616
5,0.013151407896817386
8,0.04119692494471868
6,0.022933099132317763
1,0.013389239216795062
2,0.01540355069921651
9,0.02082704464987953
