5,0.2862824345683003
2,0.3314411093335633
0,0.337844435049563
4,0.3328363708421296
7,0.3236776387916421
3,0.34574991923112136
8,0.27105023463567096
9,0.3379602668308976
6,0.3247141012778649
1,0.3250734876878191
7,0.24623624783641887
8,0.20984484255313873
0,0.2657258753873864
1,0.2567650634463471
2,0.2419966601450509
3,0.24698280829649705
5,0.2145073178050282
9,0.2551315373713427
4,0.2603784589206471
6,0.24901122313279372
1,0.1605225907693995
2,0.17359418169074103
0,0.20492377573130083
3,0.20264530640382034
7,0.1818578288240253
8,0.16253562271595
9,0.1896173080595413
4,0.17899906635284424
5,0.1610793071788746
6,0.18969256144303542
1,0.05627511397446736
3,0.08929151984361502
7,0.08551675980945803
2,0.06238094819795101
0,0.05463605313276758
8,0.061744656413793564
9,0.06816309159344966
4,0.05764493054034663
5,0.05341752937861851
6,0.08574893841376671
0,0.018219650970125685
1,0.027316293503978465
4,0.015611145531247352
2,0.021122729696265056
3,0.043780760696301095
7,0.019216170253337553
9,0.02435150576552542
5,0.02423028500525506
8,0.014391821809113026
6,0.048490686485400565
2,0.005322886477096365
1,0.007676319357487235
3,0.0249915850850252
6,0.01568371859880594
0,0.012884327647637348
9,0.009655201148243487
5,0.005419420590112497
7,0.007255342911999181
4,0.003738893358055137
8,0.009793633983160058
4,0.0024090144673691075
8,0.008146946008006731
5,0.005404922251517956
6,0.009635102720214771
0,0.008595904373392766
1,0.004582423901203835
3,0.015058484788124379
7,0.004171768379098964
9,0.005112003824809891
2,0.0027839720864361577
9,0.008494013467155821
1,0.00864589348490728
3,0.016699936527472276
5,0.0076896507333923175
6,0.016805863151183494
8,0.008666097419336438
0,0.04743005320125697
2,0.008070361108408062
7,0.007218701237777494
4,0.005472870662011772
0,0.018831596842833927
6,0.013940105071434608
2,0.005180959512881183
5,0.0025665914783110986
8,0.0026749934962329767
7,0.0035782887617934423
9,0.003702899032012481
1,0.00363399730165406
4,0.0037471765180645674
3,0.017701662718676604
1,0.005035322320896505
3,0.015052292316865463
8,0.012636377165714899
4,0.0012436415760449188
2,0.0015695022179856213
5,0.004560977466158815
6,0.007710196006183441
7,0.002734500203141064
9,0.007368962054159164
0,0.008064786922566744
